1,"BookTitle","Bahá’í Prayers","巴哈伊祈禱文","巴哈伊祈祷文"
671,"MainText","All majesty and glory, O my God, and all dominion and light and grandeur and splendor be unto Thee. Thou bestowest sovereignty on whom Thou willest and dost withhold it from whom Thou desirest. No God is there but Thee, the All-Possessing, the Most Exalted. Thou art He Who createth from naught the universe and all that dwell therein. There is nothing worthy of Thee except Thyself, while all else but Thee are as outcasts in Thy holy presence and are as nothing when compared to the glory of Thine Own Being.","我的上帝啊，一切威嚴、榮耀和統權，一切光華、壯麗和輝煌皆歸於祢。祢隨心所欲賜人以威權，也隨心所欲將其收回。除祢之外，別無上帝，祢是擁有一切者、至尊者。祢從虛無創造了宇宙，創造了其中的一切。除祢之外別無與祢相稱者；除祢之外，在祢尊前的一切都一文不值；同祢神性之榮耀相比，一切都不值一提。","我的上帝啊，一切威严、荣耀和统权，一切光华、壮丽和辉煌皆归于祢。祢随心所欲赐人以威权，也随心所欲将其收回。除祢之外，别无上帝，祢是拥有一切者、至尊者。祢从虚无创造了宇宙，创造了其中的一切。除祢之外别无与祢相称者；除祢之外，在祢尊前的一切都一文不值；同祢神性之荣耀相比，一切都不值一提。"
672,"MainText","Far be it from me to extol Thy virtues save by what Thou hast extolled Thyself in Thy weighty Book where Thou sayest, ""No vision taketh in Him, but He taketh in all vision. He is the Subtile, the All-Perceiving.""[Qur’án 6:103] Glory be unto Thee, O my God, indeed no mind or vision, however keen or discriminating, can ever grasp the nature of the most insignificant of Thy signs. Verily, Thou art God, no God is there besides Thee. I bear witness that Thou Thyself alone art the sole expression of Thine attributes, that the praise of no one besides Thee can ever attain to Thy holy court nor can Thine attributes ever be fathomed by anyone other than Thyself.","同祢聖書中的自我頌贊相比，我對祢美德的頌揚何足道哉！祢頌贊道：“無人可以想像祂，祂卻了知一切。祂是明察秋毫者，對萬物了如指掌。”[《古蘭經》6:103] 榮耀歸於祢，我的上帝！誠然，無論誰的心智和想像，任其多麼明辨，任其多麼敏銳，都不能領悟祢征像的絲毫本質。誠然，祢是上帝，除祢之外別無上帝。我見證，唯有祢才能彰顯自己的屬性。除祢之外，沒有誰的贊美可達祢的聖庭；除祢之外，沒有人可以洞悉祢的屬性。","同祢圣书中的自我颂赞相比，我对祢美德的颂扬何足道哉！祢颂赞道：“无人可以想象祂，祂却了知一切。祂是明察秋毫者，对万物了如指掌。”[《古兰经》6:103] 荣耀归于祢，我的上帝！诚然，无论谁的心智和想象，任其多么明辨，任其多么敏锐，都不能领悟祢征象的丝毫本质。诚然，祢是上帝，除祢之外别无上帝。我见证，唯有祢才能彰显自己的属性。除祢之外，没有谁的赞美可达祢的圣庭；除祢之外，没有人可以洞悉祢的属性。"
673,"MainText","Glory be unto Thee, Thou art exalted above the description of anyone save Thyself, since it is beyond human conception to befittingly magnify Thy virtues or to comprehend the inmost reality of Thine Essence. Far be it from Thy glory that Thy creatures should describe Thee or that anyone besides Thyself should ever know Thee. I have known Thee, O my God, by reason of Thy making Thyself known unto me, for hadst Thou not revealed Thyself unto me, I would not have known Thee. I worship Thee by virtue of Thy summoning me unto Thee, for had it not been for Thy summons I would not have worshiped Thee.","榮耀歸於祢！除祢自身外，祢的尊貴超越任何人的描繪。充分頌揚祢的美德，領悟祢最本質的實在，遠非人類所能理解。除祢之外，萬物若要描繪祢，萬民若要認知祢，都遠遠不足以對祢贊美。我的上帝啊，我奉祢的意旨認知祢，若非祢將自身向我昭示，我就不會知曉祢。我應祢的呼召崇拜祢，若非祢的召喚，我就不會有如此機遇。","荣耀归于祢！除祢自身外，祢的尊贵超越任何人的描绘。充分颂扬祢的美德，领悟祢最本质的实在，远非人类所能理解。除祢之外，万物若要描绘祢，万民若要认知祢，都远远不足以对祢赞美。我的上帝啊，我奉祢的意旨认知祢，若非祢将自身向我昭示，我就不会知晓祢。我应祢的呼召崇拜祢，若非祢的召唤，我就不会有如此机遇。"
674,"PassageAuthor","(The Báb)","（巴孛）","（巴孛）"
675,"SectionText","Hands of the Cause of God","聖輔禱文","圣辅祷文"
676,"PassageNumber",109,109,109
677,"MainText","Light and glory, greeting and praise be upon the Hands of His Cause, through whom the light of fortitude hath shone forth and the truth hath been established that the authority to choose rests with God, the Powerful, the Mighty, the Unconstrained, through whom the ocean of bounty hath surged and the fragrance of the gracious favours of God, the Lord of mankind, hath been diffused. We beseech Him—exalted is He—to shield them through the power of His hosts, to protect them through the potency of His dominion and to aid them through His indomitable strength which prevail eth over all created things. Sovereignty is God’s, the Creator of the heavens and the Lord of the Kingdom of Names.","光明、榮耀、祝福與讚禮均加諸於祂聖道的聖輔們。經由他們，「長期苦痛」之光得以普照，而其權柄之宣示已得全權、全能與自主之上帝的認可。經由他們，恩賜之洋已激盪，而上帝─這人類之主所眷愛的微風已吹動。我們懇求無上崇高的祂以其萬軍來保護他們，以其威權來守衛他們，並以其征服一切的力量來協助他們。主權歸於上帝，創造天堂及萬名之國的尊王。","光明与荣耀、致敬与赞美都归于圣辅。经由他们，坚毅之光得以普照，这个真理已被确立：抉择的权柄属于上帝——那强力者、大能者、无拘无束者；经由他们，恩典之洋澎湃不息，这人类之主——上帝仁慈恩宠的芬芳播撒开来。我们恳求无上崇高的主，借其统权之力捍卫他们，以其征服一切造物的威力协助他们。统权归于上帝——那诸天的创造者、万名王国之主。"
678,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
679,"SectionText","Protection","祈求護佑","祈求护佑"
680,"PassageNumber",110,110,110
681,"MainText","Praise be to Thee, O Lord my God! Thou seest and knowest that I have called upon Thy servants to turn nowhere except in the direction of Thy bestowals, and have bidden them observe naught save the things Thou didst prescribe in Thy Perspicuous Book, the Book which hath been sent down according to Thine inscrutable decree and irrevocable purpose.","主，我的上帝啊！讚美歸於祢，祢已洞察我在祢僕役中呼籲他們，除祢的恩賜外勿尋他途，並囑咐他們，獨尊那依祢不可測度的令諭及恆久不變的目的所降下的明確書簡。","主啊，我的上帝！赞美归于祢，祢看见并知晓我呼吁祢众仆，让他们除祢恩赐外不寻他途。我还嘱咐他们切莫他顾，只专注于祢那明晰的圣书——它降自祢那神秘令谕，其旨意万古不朽。"
682,"MainText","I can utter no word, O my God, unless I be permitted by Thee, and can move in no direction until I obtain Thy sanction. It is Thou, O my God, Who hast called me into being through the power of Thy might, and hast endued me with Thy grace to manifest Thy Cause. Wherefore I have been subjected to such adversities that my tongue hath been hindered from extolling Thee and from magnifying Thy glory.","我的上帝啊！沒有祢的允諾，我無能開口，沒有祢的准許，我無所依循。我的上帝啊！是祢以祢的力量和威權創造了我，並賦予我祢的恩寵，藉以顯示祢的聖道。為此，我遭受橫逆，而未能讚美及弘揚祢的榮耀。","我的上帝啊！没有祢的允诺，我无能开口；直到获得祢的准许，我的行动才有方向。我的上帝啊！是祢威权之力将我创生，并赐予我恩典以弘扬祢的圣道。为此我遭受苦楚，以致不能赞美祢，也不能弘扬祢的威荣。"
683,"MainText","All praise be to Thee, O my God, for the things Thou didst ordain for me through Thy decree and by the power of Thy sovereignty. I beseech Thee that Thou wilt fortify both myself and them that love me in our love for Thee, and wilt keep us firm in Thy Cause. I swear by Thy might! O my God! Thy servant’s shame is to be shut out as by a veil from Thee, and his glory is to know Thee. Armed with the power of Thy name nothing can ever hurt me, and with Thy love in my heart all the world’s afflictions can in no wise alarm me.","我的上帝啊！一切讚美歸於祢，經由祢的令諭及威權註定了我的一切。我乞求祢鞏固我及那些愛我的人對祢的愛，由此使我們堅信祢的聖道。我的上帝啊！我以祢的威權盟誓，祢僕役的恥辱與祢隔絕，而其榮耀是認知祢。以祢聖名的力量來武裝我，如此沒有任何事物能傷害我，而由於我心中對祢的愛，世界一切災難將無法震撼我。","我的上帝啊，一切赞美归于祢！祢借令谕和威权为我命定了一切。求祢巩固我及爱我之人对祢的爱，使我们在祢的圣道上信心满怀。我的上帝啊，我以祢的威权起誓！祢仆役之耻辱乃是受纱幕阻碍而与祢隔开，而祢仆役之荣耀则是对祢的悟觉。拥有祢圣名之威权，任何事物都不能将我伤害；心中充满对祢的爱，世上一切灾难都无法令我惊骇。"
684,"MainText","Send down, therefore, O my Lord, upon me and upon my loved ones that which will protect us from the mischief of those that have repudiated Thy truth and disbelieved in Thy signs.","因此，我的主啊！賜與我及我所愛的人們，一切能保護我們免於否認祢真理及不信祢聖跡者的煩擾。","我的主啊！施恩于我及我所爱之人，保佑我们免遭那些拒绝祢真道、不信祢征象之人的伤害。"
685,"MainText","Thou art, verily, the All-Glorious, the Most Bountiful.","誠然，祢是至為榮耀的施惠者。","诚然，祢是无量荣耀者，至为慷慨者。"
686,"PassageAuthor","(Bahá’u’lláh)","（巴哈歐拉）","（巴哈欧拉）"
687,"PassageNumber",111,111,111
688,"MainText","Praised be Thou, O Lord my God! This is Thy servant who hath quaffed from the hands of Thy grace the wine of Thy tender mercy, and tasted of the savor of Thy love in Thy days. I beseech Thee, by the embodiments of Thy names whom no grief can hinder from rejoicing in Thy love or from gazing on Thy face, and whom all the hosts of the heedless are powerless to cause to turn aside from the path of Thy pleasure, to supply him with the good things Thou dost possess, and to raise him up to such heights that he will regard the world even as a shadow that vanisheth swifter than the twinkling of an eye.","主，我的上帝啊！讚美歸於祢，這是祢的僕人，他曾由祢恩寵的手中暢飲祢溫馨慈悲的甘醇，並在祢的聖日中品嚐祢愛的芬芳。奉祢聖名的化身，任何憂愁都無法阻止他們在祢的慈愛中歡暢，並因仰視祢的聖容而喜悅，而那些無心的疏忽者亦無法使他們背向祢所喜悅的途徑。我懇求祢，供給他祢所擁有的美好事物，並提攜他至那絕高之處，以致他將塵世視為轉眼即逝的掠影。","主啊，我的上帝！赞美归于祢。这是祢的仆人，他曾从祢恩宠的手上畅饮祢温馨慈悲的琼浆，在祢的日子里品尝祢爱的芬芳。借祢圣名的化身，任何忧愁都无法阻止他在祢的慈爱中欢畅，也无法阻止他仰视祢的圣容，一切疏忽者亦无法使他脱离祢所喜悦的道路。求祢供给他一切美物，提携他到那至高之处，使他视尘世为转瞬即逝的掠影。"
